#	Hydraulic	conductivity	file				
#	Format:	i	j	k	Kx	Ky	Kz
#	Layer	1	(unconfined)				
7	3	2	5.00E-05	5.00E-05	1.00E-06		
8	3	2	5.00E-05	5.00E-05	1.00E-06		
9	3	2	5.00E-05	5.00E-05	1.00E-06		
10	3	2	5.00E-05	5.00E-05	1.00E-06		
11	3	2	5.00E-05	5.00E-05	1.00E-06		
12	3	2	5.00E-05	5.00E-05	1.00E-06		
13	3	2	5.00E-05	5.00E-05	1.00E-06		
14	3	2	5.00E-05	5.00E-05	1.00E-06		
15	3	2	5.00E-05	5.00E-05	1.00E-06		
1	4	2	5.00E-05	5.00E-05	1.00E-06		
2	4	2	5.00E-05	5.00E-05	1.00E-06		
3	4	2	5.00E-05	5.00E-05	1.00E-06		
4	4	2	5.00E-05	5.00E-05	1.00E-06		
5	4	2	5.00E-05	5.00E-05	1.00E-06		
6	4	2	5.00E-05	5.00E-05	1.00E-06		
7	4	2	5.00E-05	5.00E-05	1.00E-06		
8	4	2	5.00E-05	5.00E-05	1.00E-06		
9	4	2	5.00E-05	5.00E-05	1.00E-06		
10	4	2	5.00E-05	5.00E-05	1.00E-06		
11	4	2	5.00E-05	5.00E-05	1.00E-06		
12	4	2	5.00E-05	5.00E-05	1.00E-06		
13	4	2	5.00E-05	5.00E-05	1.00E-06		
14	4	2	5.00E-05	5.00E-05	1.00E-06		
15	4	2	5.00E-05	5.00E-05	1.00E-06		
1	5	2	5.00E-05	5.00E-05	1.00E-06		
2	5	2	5.00E-05	5.00E-05	1.00E-06		
3	5	2	5.00E-05	5.00E-05	1.00E-06		
4	5	2	5.00E-05	5.00E-05	1.00E-06		
5	5	2	5.00E-05	5.00E-05	1.00E-06		
6	5	2	5.00E-05	5.00E-05	1.00E-06		
7	5	2	5.00E-05	5.00E-05	1.00E-06		
8	5	2	5.00E-05	5.00E-05	1.00E-06		
9	5	2	5.00E-05	5.00E-05	1.00E-06		
10	5	2	5.00E-05	5.00E-05	1.00E-06		
11	5	2	5.00E-05	5.00E-05	1.00E-06		
12	5	2	5.00E-05	5.00E-05	1.00E-06		
13	5	2	5.00E-05	5.00E-05	1.00E-06		
14	5	2	5.00E-05	5.00E-05	1.00E-06		
15	5	2	5.00E-05	5.00E-05	1.00E-06		
1	6	2	5.00E-05	5.00E-05	1.00E-06		
2	6	2	5.00E-05	5.00E-05	1.00E-06		
3	6	2	5.00E-05	5.00E-05	1.00E-06		
4	6	2	5.00E-05	5.00E-05	1.00E-06		
5	6	2	5.00E-05	5.00E-05	1.00E-06		
6	6	2	5.00E-05	5.00E-05	1.00E-06		
7	6	2	5.00E-05	5.00E-05	1.00E-06		
8	6	2	5.00E-05	5.00E-05	1.00E-06		
9	6	2	5.00E-05	5.00E-05	1.00E-06		
10	6	2	5.00E-05	5.00E-05	1.00E-06		
11	6	2	5.00E-05	5.00E-05	1.00E-06		
12	6	2	5.00E-05	5.00E-05	1.00E-06		
13	6	2	5.00E-05	5.00E-05	1.00E-06		
14	6	2	5.00E-05	5.00E-05	1.00E-06		
15	6	2	5.00E-05	5.00E-05	1.00E-06		
1	7	2	5.00E-05	5.00E-05	1.00E-06		
2	7	2	5.00E-05	5.00E-05	1.00E-06		
3	7	2	5.00E-05	5.00E-05	1.00E-06		
4	7	2	5.00E-05	5.00E-05	1.00E-06		
5	7	2	5.00E-05	5.00E-05	1.00E-06		
6	7	2	5.00E-05	5.00E-05	1.00E-06		
7	7	2	5.00E-05	5.00E-05	1.00E-06		
8	7	2	5.00E-05	5.00E-05	1.00E-06		
9	7	2	5.00E-05	5.00E-05	1.00E-06		
10	7	2	5.00E-05	5.00E-05	1.00E-06		
11	7	2	5.00E-05	5.00E-05	1.00E-06		
12	7	2	5.00E-05	5.00E-05	1.00E-06		
13	7	2	5.00E-05	5.00E-05	1.00E-06		
14	7	2	5.00E-05	5.00E-05	1.00E-06		
15	7	2	5.00E-05	5.00E-05	1.00E-06		
1	8	2	5.00E-05	5.00E-05	1.00E-06		
2	8	2	5.00E-05	5.00E-05	1.00E-06		
3	8	2	5.00E-05	5.00E-05	1.00E-06		
4	8	2	5.00E-05	5.00E-05	1.00E-06		
5	8	2	5.00E-05	5.00E-05	1.00E-06		
6	8	2	5.00E-05	5.00E-05	1.00E-06		
7	8	2	5.00E-05	5.00E-05	1.00E-06		
8	8	2	5.00E-05	5.00E-05	1.00E-06		
9	8	2	5.00E-05	5.00E-05	1.00E-06		
10	8	2	5.00E-05	5.00E-05	1.00E-06		
11	8	2	5.00E-05	5.00E-05	1.00E-06		
12	8	2	5.00E-05	5.00E-05	1.00E-06		
13	8	2	5.00E-05	5.00E-05	1.00E-06		
14	8	2	5.00E-05	5.00E-05	1.00E-06		
15	8	2	5.00E-05	5.00E-05	1.00E-06		
1	9	2	5.00E-05	5.00E-05	1.00E-06		
2	9	2	5.00E-05	5.00E-05	1.00E-06		
3	9	2	5.00E-05	5.00E-05	1.00E-06		
4	9	2	5.00E-05	5.00E-05	1.00E-06		
5	9	2	5.00E-05	5.00E-05	1.00E-06		
6	9	2	5.00E-05	5.00E-05	1.00E-06		
7	9	2	5.00E-05	5.00E-05	1.00E-06		
8	9	2	5.00E-05	5.00E-05	1.00E-06		
9	9	2	5.00E-05	5.00E-05	1.00E-06		
10	9	2	5.00E-05	5.00E-05	1.00E-06		
11	9	2	5.00E-05	5.00E-05	1.00E-06		
12	9	2	5.00E-05	5.00E-05	1.00E-06		
13	9	2	5.00E-05	5.00E-05	1.00E-06		
14	9	2	5.00E-05	5.00E-05	1.00E-06		
15	9	2	5.00E-05	5.00E-05	1.00E-06		
1	10	2	5.00E-05	5.00E-05	1.00E-06		
2	10	2	5.00E-05	5.00E-05	1.00E-06		
3	10	2	5.00E-05	5.00E-05	1.00E-06		
4	10	2	5.00E-05	5.00E-05	1.00E-06		
5	10	2	5.00E-05	5.00E-05	1.00E-06		
6	10	2	5.00E-05	5.00E-05	1.00E-06		
7	10	2	5.00E-05	5.00E-05	1.00E-06		
8	10	2	5.00E-05	5.00E-05	1.00E-06		
9	10	2	5.00E-05	5.00E-05	1.00E-06		
10	10	2	5.00E-05	5.00E-05	1.00E-06		
11	10	2	5.00E-05	5.00E-05	1.00E-06		
12	10	2	5.00E-05	5.00E-05	1.00E-06		
13	10	2	5.00E-05	5.00E-05	1.00E-06		
14	10	2	5.00E-05	5.00E-05	1.00E-06		
15	10	2	5.00E-05	5.00E-05	1.00E-06		
