time,i,j,k,head
    0.000000   6   7   2   124.270547
    0.000000   7   7   2   116.064292
    0.000000   8   7   2   106.049684
    0.000000   9   7   2    94.132574
    0.000000  10   7   2    80.200427
    0.000000  11   7   2    64.120895
    0.000000  12   7   2    45.739612
    0.000000  13   7   2    24.877175
    0.000000  14   7   2     1.324512
    0.000000  15   7   2   999.999000
    0.000000   1   8   2   999.999000
    0.000000   2   8   2   140.216082
    0.000000   3   8   2   138.634895
    0.000000   4   8   2   135.457726
    0.000000   5   8   2   130.654863
    0.000000   6   8   2   124.181506
    0.000000   7   8   2   115.977152
    0.000000   8   8   2   105.965006
    0.000000   9   8   2    94.051009
    0.000000  10   8   2    80.123077
    0.000000  11   8   2    64.049824
    0.000000  12   8   2    45.679062
    0.000000  13   8   2    24.836031
    0.000000  14   8   2     1.320893
    0.000000  15   8   2   999.999000
    0.000000   1   9   2   999.999000
    0.000000   2   9   2   140.130860
    0.000000   3   9   2   138.550003
    0.000000   4   9   2   135.373507
    0.000000   5   9   2   130.571737
    0.000000   6   9   2   124.099823
    0.000000   7   9   2   115.897268
    0.000000   8   9   2   105.887292
    0.000000   9   9   2    93.976044
    0.000000  10   9   2    80.051764
